Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-20,0.08505887025934343,0.08505887025934343,0.08462269604206085,0.08462269604206085,24371200,0.0,0.0
1981-02-23,0.085931196808815,0.08636737097413445,0.085931196808815,0.085931196808815,14112000,0.0,0.0
1981-02-24,0.0837503510709318,0.0837503510709318,0.0828780084848404,0.0828780084848404,16979200,0.0,0.0
1981-02-25,0.08811209350824356,0.08854826203540919,0.08811209350824356,0.08811209350824356,19488000,0.0,0.0
1981-02-26,0.08942058682441711,0.08985676108723659,0.08942058682441711,0.08942058682441711,10841600,0.0,0.0
1981-02-27,0.0924745574593544,0.09334690004664035,0.0924745574593544,0.0924745574593544,14761600,0.0,0.0
1981-03-02,0.09291074424982071,0.09334691269059968,0.09291074424982071,0.09291074424982071,11760000,0.0,0.0
1981-03-03,0.09203839536671547,0.09203839536671547,0.09160222113132477,0.09160222113132477,16172800,0.0,0.0
1981-03-04,0.0911652709250305,0.0911652709250305,0.09072910249233246,0.09072910249233246,13708800,0.0,0.0
1981-03-05,0.09072906743818974,0.09072906743818974,0.09029289335012436,0.09029289335012436,5376000,0.0,0.0
1981-03-06,0.09029292952616814,0.09029292952616814,0.08942058682441711,0.08942058682441711,11603200,0.0,0.0
1981-03-09,0.08287800495807683,0.08287800495807683,0.08244183659553528,0.08244183659553528,15321600,0.0,0.0
1981-03-10,0.07895168311016446,0.07895168311016446,0.07851551473140717,0.07851551473140717,28380800,0.0,0.0
1981-03-11,0.0763346691463144,0.0763346691463144,0.07546232640743256,0.07546232640743256,29859200,0.0,0.0
1981-03-12,0.07851551473140717,0.07895168311016446,0.07851551473140717,0.07851551473140717,59248000,0.0,0.0
1981-03-13,0.07807933183239381,0.07807933183239381,0.07764316350221634,0.07764316350221634,231302400,0.0,0.0
1981-03-16,0.08069714903831482,0.08156949156069983,0.08069714903831482,0.08069714903831482,37228800,0.0,0.0
1981-03-17,0.08462269604206085,0.08549503865273869,0.08462269604206085,0.08462269604206085,43747200,0.0,0.0
1981-03-18,0.08985675126314165,0.0907290938695189,0.08985675126314165,0.08985675126314163,36937600,0.0,0.0
1981-03-19,0.0894205833571311,0.0894205833571311,0.088984414935112,0.088984414935112,37811200,0.0,0.0
1981-03-20,0.08985675126314165,0.0907290938695189,0.08985675126314165,0.08985675126314163,14604800,0.0,0.0
1981-03-23,0.09334691613912582,0.09421925887679877,0.09334691613912582,0.09334691613912582,22019200,0.0,0.0
1981-03-24,0.09334691269059968,0.09334691269059968,0.09291074424982071,0.09291074424982071,28156800,0.0,0.0
1981-03-25,0.09203838076307257,0.09203838076307257,0.09116525202989578,0.09116525202989578,7056000,0.0,0.0
1981-03-26,0.08985676108723659,0.08985676108723659,0.08942058682441711,0.08942058682441711,12275200,0.0,0.0
1981-03-27,0.08680353702805871,0.08680353702805871,0.0863673686981201,0.08636736869812012,12252800,0.0,0.0
1981-03-30,0.0863673686981201,0.0872397111818838,0.0863673686981201,0.08636736869812012,9900800,0.0,0.0
1981-03-31,0.08636742760287827,0.08636742760287827,0.08549508452415466,0.08549508452415466,15993600,0.0,0.0
1981-04-01,0.08505887025934343,0.08505887025934343,0.08462269604206085,0.08462269604206085,34070400,0.0,0.0
1981-04-02,0.09203841537237167,0.09247458387868128,0.09203841537237167,0.09203841537237167,31404800,0.0,0.0
1981-04-03,0.0924745574593544,0.09291073166494096,0.0924745574593544,0.0924745574593544,16486400,0.0,0.0
1981-04-06,0.0911652709250305,0.0911652709250305,0.09072910249233246,0.09072910249233246,22803200,0.0,0.0
1981-04-07,0.09029291965438663,0.09029291965438663,0.08985675126314165,0.08985675126314163,10684800,0.0,0.0
1981-04-08,0.09421920776367188,0.09509155002810649,0.09421920776367188,0.09421920776367188,21952000,0.0,0.0
1981-04-09,0.09596392512321472,0.09640009931659616,0.09596392512321472,0.09596392512321472,12499200,0.0,0.0
1981-04-10,0.09727244079113007,0.09770860915574438,0.09727244079113007,0.09727244079113007,33465600,0.0,0.0
1981-04-13,0.09727244079113007,0.09770860915574438,0.09727244079113007,0.09727244079113007,16060800,0.0,0.0
1981-04-14,0.09727244079113007,0.09770860915574438,0.09727244079113007,0.09727244079113007,6652800,0.0,0.0
1981-04-15,0.09291073166494096,0.09291073166494096,0.0924745574593544,0.0924745574593544,34048000,0.0,0.0
1981-04-16,0.0876758658374809,0.0876758658374809,0.08723969757556914,0.08723969757556915,23878400,0.0,0.0
1981-04-20,0.08985675126314165,0.09029291965438663,0.08985675126314165,0.08985675126314163,35347200,0.0,0.0
1981-04-21,0.09596392512321472,0.09640009931659616,0.09596392512321472,0.09596392512321472,28537600,0.0,0.0
1981-04-22,0.09945330023765564,0.09988947445236455,0.09945330023765564,0.09945330023765564,18995200,0.0,0.0
1981-04-23,0.10207032412290573,0.10250649834570201,0.10207032412290573,0.10207032412290573,58016000,0.0,0.0
1981-04-24,0.10207033211154883,0.10207033211154883,0.1011979952454567,0.1011979952454567,35056000,0.0,0.0
1981-04-27,0.10076180329544944,0.10076180329544944,0.10032562911510468,0.10032562911510468,38528000,0.0,0.0
1981-04-28,0.09901710076014834,0.09901710076014834,0.09858092665672302,0.09858092665672302,32188800,0.0,0.0
1981-04-29,0.09770860915574438,0.09770860915574438,0.09727244079113007,0.09727244079113007,13641600,0.0,0.0
1981-04-30,0.09901711344718934,0.09988946176581377,0.09901711344718934,0.09901711344718933,12611200,0.0,0.0
1981-05-01,0.09901711344718934,0.09988946176581377,0.09901711344718934,0.09901711344718933,16553600,0.0,0.0
1981-05-04,0.09901710076014834,0.09901710076014834,0.09858092665672302,0.09858092665672302,14448000,0.0,0.0
1981-05-05,0.09858094711591386,0.09858094711591386,0.09814478456974031,0.0981447845697403,17539200,0.0,0.0
1981-05-06,0.09596394404113018,0.09596394404113018,0.0955277755856514,0.0955277755856514,18950400,0.0,0.0
1981-05-07,0.09683626145124435,0.09727243561654252,0.09683626145124435,0.09683626145124435,9363200,0.0,0.0
1981-05-08,0.09770862013101576,0.09814479436851097,0.09770862013101576,0.09770862013101578,7907200,0.0,0.0
1981-05-11,0.09596394404113018,0.09596394404113018,0.0955277755856514,0.0955277755856514,11939200,0.0,0.0
1981-05-12,0.0955277755856514,0.0968362867759759,0.0955277755856514,0.0955277755856514,4256000,0.0,0.0
1981-05-13,0.0955277555324095,0.09640009808413257,0.09509158134460449,0.09509158134460449,4905600,0.0,0.0
1981-05-14,0.09465538562455683,0.09465538562455683,0.09378304332494734,0.09378304332494736,4928000,0.0,0.0
1981-05-15,0.09596392512321472,0.09727244187947201,0.09596392512321472,0.09596392512321472,4905600,0.0,0.0
1981-05-18,0.09770862013101576,0.09858095695823098,0.09770862013101576,0.09770862013101578,4166400,0.0,0.0
1981-05-19,0.09640009931659616,0.09640009931659616,0.09596392512321472,0.09596392512321472,25424000,0.0,0.0
1981-05-20,0.09901711344718934,0.09988946176581377,0.09901711344718934,0.09901711344718933,13283200,0.0,0.0
1981-05-21,0.10468816757202147,0.10512434191714036,0.10468816757202147,0.10468816757202148,32211200,0.0,0.0
1981-05-22,0.10948604345321655,0.1103583920879055,0.10948604345321655,0.10948604345321655,31427200,0.0,0.0
1981-05-26,0.10948597435355954,0.10948597435355954,0.10904981195926666,0.10904981195926666,85344000,0.0,0.0
1981-05-27,0.11515623331069948,0.11559240747151964,0.11515623331069948,0.11515623331069946,149497600,0.0,0.0
1981-05-28,0.11515623331069948,0.11559240747151964,0.11515623331069948,0.11515623331069946,73987200,0.0,0.0
1981-05-29,0.11559240520000458,0.11602935975303857,0.11559240520000458,0.11559240520000458,59382400,0.0,0.0
1981-06-01,0.11559240520000458,0.11602935975303857,0.11559240520000458,0.11559240520000458,51251200,0.0,0.0
1981-06-02,0.1103583073686399,0.1103583073686399,0.10992213338613509,0.1099221333861351,40432000,0.0,0.0
1981-06-03,0.10992213338613509,0.11079446970337632,0.10992213338613509,0.1099221333861351,39446400,0.0,0.0
1981-06-04,0.11210305243730545,0.11253921500854533,0.11210305243730545,0.11210305243730545,56067200,0.0,0.0
1981-06-05,0.11079453492214741,0.11079453492214741,0.11035837233066559,0.11035837233066559,57680000,0.0,0.0
1981-06-08,0.10686901451961003,0.10686901451961003,0.10643284022808074,0.10643284022808075,93497600,0.0,0.0
1981-06-09,0.10861367732286453,0.10904985152317387,0.10861367732286453,0.10861367732286453,119593600,0.0,0.0
1981-06-10,0.10992213338613509,0.11123064368588112,0.10992213338613509,0.1099221333861351,25222400,0.0,0.0
1981-06-11,0.11472001671791077,0.11515619071740144,0.11472001671791077,0.11472001671791077,38976000,0.0,0.0
1981-06-12,0.11384772738368205,0.11384772738368205,0.1134115532040596,0.1134115532040596,25804800,0.0,0.0
1981-06-15,0.11341149566845361,0.11341149566845361,0.11297532171010971,0.11297532171010971,143763200,0.0,0.0
1981-06-16,0.11123068857618358,0.11123068857618358,0.11079451441764832,0.11079451441764832,37251200,0.0,0.0
1981-06-17,0.10948597435355954,0.10948597435355954,0.10904981195926666,0.10904981195926666,27574400,0.0,0.0
1981-06-18,0.10904985152317387,0.10948601407570902,0.10861367732286453,0.10861367732286453,23049600,0.0,0.0
1981-06-19,0.10599661417675468,0.10599661417675468,0.10556045174598694,0.10556045174598694,27507200,0.0,0.0
1981-06-22,0.10207030728609516,0.10207030728609516,0.10163414478302002,0.10163414478302002,10841600,0.0,0.0
1981-06-23,0.10337884724140167,0.10425196444393228,0.10337884724140167,0.10337884724140167,15030400,0.0,0.0
1981-06-24,0.10163414183018034,0.10163414183018034,0.1007617935538292,0.1007617935538292,23027200,0.0,0.0
1981-06-25,0.10294268280267715,0.10337885706883625,0.10294268280267715,0.10294268280267715,24259200,0.0,0.0
1981-06-26,0.10250648143694316,0.10250648143694316,0.10163414478302002,0.10163414478302002,23788800,0.0,0.0
1981-06-29,0.09901712130986146,0.09901712130986146,0.09814478456974031,0.0981447845697403,10595200,0.0,0.0
1981-06-30,0.0911652709250305,0.0911652709250305,0.09072910249233246,0.09072910249233246,35907200,0.0,0.0
1981-07-01,0.09029291965438663,0.09029291965438663,0.08985675126314165,0.08985675126314163,170464000,0.0,0.0
1981-07-02,0.08985675126314165,0.09029291965438663,0.08985675126314165,0.08985675126314163,30284800,0.0,0.0
1981-07-06,0.08767588310695919,0.08767588310695919,0.08680354058742523,0.08680354058742523,16531200,0.0,0.0
1981-07-07,0.08767589926719666,0.08854824194751898,0.08767589926719666,0.08767589926719666,15836800,0.0,0.0
1981-07-08,0.09116525202989578,0.09160220659688921,0.09116525202989578,0.09116525202989578,16620800,0.0,0.0
1981-07-09,0.08462270750640252,0.08462270750640252,0.08418653905391693,0.08418653905391693,32883200,0.0,0.0
1981-07-10,0.07807933183239381,0.07807933183239381,0.07764316350221634,0.07764316350221634,55171200,0.0,0.0
1981-07-13,0.07938865572214127,0.0798248300237271,0.07938865572214127,0.07938865572214127,45740800,0.0,0.0
1981-07-14,0.0828780084848404,0.0837503510709318,0.0828780084848404,0.0828780084848404,19779200,0.0,0.0
1981-07-15,0.08505889028310777,0.0854950587791817,0.08505889028310777,0.08505889028310776,10953600,0.0,0.0
1981-07-16,0.08723969757556914,0.08811203992327821,0.08723969757556914,0.08723969757556915,15232000,0.0,0.0
1981-07-17,0.09029289335012436,0.09072906743818974,0.09029289335012436,0.09029289335012436,19824000,0.0,0.0
1981-07-20,0.08462270750640252,0.08462270750640252,0.08418653905391693,0.08418653905391693,23654400,0.0,0.0
1981-07-21,0.08418652647465057,0.08418652647465057,0.08375035226345062,0.08375035226345062,31942400,0.0,0.0
1981-07-22,0.07982483806462999,0.07982483806462999,0.07895170897245407,0.07895170897245407,22668800,0.0,0.0
1981-07-23,0.08113330602645874,0.08156948013851711,0.08113330602645874,0.08113330602645874,34451200,0.0,0.0
1981-07-24,0.08375035226345062,0.08418652647465057,0.08375035226345062,0.08375035226345062,28851200,0.0,0.0
1981-07-27,0.08723969757556914,0.0876758658374809,0.08723969757556914,0.08723969757556915,17337600,0.0,0.0
1981-07-28,0.08462270750640252,0.08462270750640252,0.08418653905391693,0.08418653905391693,22848000,0.0,0.0
1981-07-29,0.08331418268982968,0.08331418268982968,0.0828780084848404,0.0828780084848404,15500800,0.0,0.0
1981-07-30,0.085931196808815,0.08680353931556728,0.085931196808815,0.085931196808815,9900800,0.0,0.0
1981-07-31,0.08723969757556914,0.0876758658374809,0.08723969757556914,0.08723969757556915,10953600,0.0,0.0
1981-08-03,0.0872397111818838,0.0872397111818838,0.0863673686981201,0.08636736869812012,12432000,0.0,0.0
1981-08-04,0.08767589926719666,0.08811207351930171,0.08767589926719666,0.08767589926719666,31673600,0.0,0.0
1981-08-05,0.09029289335012436,0.09072906743818974,0.09029289335012436,0.09029289335012436,17494400,0.0,0.0
1981-08-06,0.08854826203540919,0.08854826203540919,0.08811209350824356,0.08811209350824356,10528000,0.0,0.0
1981-08-07,0.08811209350824356,0.08854826203540919,0.08811209350824356,0.08811209350824356,9206400,0.0,0.0
1981-08-10,0.08811209350824356,0.08811209350824356,0.08811209350824356,0.08811209350824356,0,0.0,0.0
1981-08-11,0.08636742760287827,0.08636742760287827,0.08549508452415466,0.08549508452415466,71456000,0.0,0.0
1981-08-12,0.08418652647465057,0.08418652647465057,0.08375035226345062,0.08375035226345062,26275200,0.0,0.0
1981-08-13,0.08156948013851711,0.08156948013851711,0.08113330602645874,0.08113330602645874,27484800,0.0,0.0
1981-08-14,0.0806971929603741,0.0806971929603741,0.07982484996318817,0.07982484996318817,24192000,0.0,0.0
1981-08-17,0.07807934165750444,0.07807934165750444,0.07720699906349182,0.07720699906349182,18905600,0.0,0.0
1981-08-18,0.0763346691463144,0.0763346691463144,0.07546232640743256,0.07546232640743256,17001600,0.0,0.0
1981-08-19,0.07546231028011152,0.07546231028011152,0.07458996772766113,0.07458996772766113,20675200,0.0,0.0
1981-08-20,0.07546232640743256,0.07589850068881757,0.07546232640743256,0.07546232640743256,17113600,0.0,0.0
1981-08-21,0.07110059123856487,0.07110059123856487,0.07022824883460999,0.07022824883460999,41910400,0.0,0.0
1981-08-24,0.06630193672475655,0.06630193672475655,0.06586576253175735,0.06586576253175735,23072000,0.0,0.0
1981-08-25,0.06761124730110168,0.06804741575679038,0.06761124730110168,0.06761124730110168,40700800,0.0,0.0
1981-08-26,0.06673811027461414,0.06673811027461414,0.06630194187164307,0.06630194187164307,33600000,0.0,0.0
1981-08-27,0.06673810631036758,0.06717506091218961,0.06673810631036758,0.06673810631036758,25916800,0.0,0.0
1981-08-28,0.07022824883460999,0.07066441712464445,0.07022824883460999,0.07022824883460999,38035200,0.0,0.0
1981-08-31,0.07022824883460999,0.07066441712464445,0.07022824883460999,0.07022824883460999,40947200,0.0,0.0
1981-09-01,0.07458996772766113,0.0750261419158298,0.07458996772766113,0.07458996772766113,37027200,0.0,0.0
1981-09-02,0.07589849829673767,0.07633466674048786,0.07589849829673767,0.07589849829673767,19376000,0.0,0.0
1981-09-03,0.0728452939108777,0.0728452939108777,0.07197295129299164,0.07197295129299164,37475200,0.0,0.0
1981-09-04,0.07153676091168754,0.07153676091168754,0.07110059261322021,0.07110059261322021,15254400,0.0,0.0
1981-09-08,0.06935594477466063,0.06935594477466063,0.06891977041959763,0.06891977041959763,25446400,0.0,0.0
1981-09-09,0.06891977041959763,0.06935594477466063,0.06891977041959763,0.06891977041959763,30531200,0.0,0.0
1981-09-10,0.06935592740774155,0.06979209582969759,0.06935592740774155,0.06935592740774155,34809600,0.0,0.0
1981-09-11,0.06891975204401266,0.06891975204401266,0.06848358362913132,0.06848358362913132,17539200,0.0,0.0
1981-09-14,0.06673811027461414,0.06673811027461414,0.06630194187164307,0.06630194187164307,27686400,0.0,0.0
1981-09-15,0.06499342270187067,0.06499342270187067,0.06455725431442261,0.06455725431442261,19510400,0.0,0.0
1981-09-16,0.06368489035983614,0.06368489035983614,0.06324871629476547,0.06324871629476547,19353600,0.0,0.0
1981-09-17,0.061940221540278895,0.061940221540278895,0.0615040473639965,0.061504047363996506,19376000,0.0,0.0
1981-09-18,0.06194025278091431,0.062376421353299065,0.06194025278091431,0.06194025278091431,26320000,0.0,0.0
1981-09-21,0.062376394867897034,0.06281256907896925,0.062376394867897034,0.062376394867897034,49033600,0.0,0.0
1981-09-22,0.059323203074065564,0.059323203074065564,0.0588870346546173,0.05888703465461731,47420800,0.0,0.0
1981-09-23,0.05845084275959423,0.05845084275959423,0.05757850036025047,0.05757850036025047,28201600,0.0,0.0
1981-09-24,0.057578504238634386,0.057578504238634386,0.057142335921525955,0.057142335921525955,18300800,0.0,0.0
1981-09-25,0.050598992724358346,0.050598992724358346,0.04972665011882782,0.04972665011882782,34608000,0.0,0.0
1981-09-28,0.05016281455755234,0.050598988737897095,0.05016281455755234,0.05016281455755234,91728000,0.0,0.0
1981-09-29,0.05277984961867332,0.05321602386059099,0.05277984961867332,0.052779849618673325,94684800,0.0,0.0
1981-09-30,0.05321601033210754,0.053652178639255595,0.05321601033210754,0.053216010332107544,49996800,0.0,0.0
1981-10-01,0.05321601033210754,0.053652178639255595,0.05321601033210754,0.053216010332107544,61129600,0.0,0.0
1981-10-02,0.05757850036025047,0.058014674471865306,0.05757850036025047,0.05757850036025047,45046400,0.0,0.0
1981-10-05,0.05932319909334183,0.06019554169758982,0.05932319909334183,0.05932319909334183,43097600,0.0,0.0
1981-10-06,0.059323203074065564,0.059323203074065564,0.0588870346546173,0.05888703465461731,28358400,0.0,0.0
1981-10-07,0.062376394867897034,0.06324873746615423,0.062376394867897034,0.062376394867897034,38841600,0.0,0.0
1981-10-08,0.06455725431442261,0.06499342270187067,0.06455725431442261,0.06455725431442261,31091200,0.0,0.0
1981-10-09,0.06499342620372772,0.06586576884951305,0.06499342620372772,0.06499342620372772,54521600,0.0,0.0
1981-10-12,0.06717506051063538,0.0676112347089778,0.06717506051063538,0.06717506051063538,27350400,0.0,0.0
1981-10-13,0.06717506051063538,0.06804740308343316,0.06717506051063538,0.06717506051063538,44195200,0.0,0.0
1981-10-14,0.06368489035983614,0.06368489035983614,0.06324871629476547,0.06324871629476547,30979200,0.0,0.0
1981-10-15,0.06455725431442261,0.06499342270187067,0.06455725431442261,0.06455725431442261,29433600,0.0,0.0
1981-10-16,0.06412106391196297,0.06412106391196297,0.06368489563465118,0.06368489563465118,36467200,0.0,0.0
1981-10-19,0.06499342620372772,0.06542960043856418,0.06499342620372772,0.06499342620372772,20585600,0.0,0.0
1981-10-20,0.06848358362913132,0.06891975204401266,0.06848358362913132,0.06848358362913132,35728000,0.0,0.0
1981-10-21,0.06848358362913132,0.06891975204401266,0.06848358362913132,0.06848358362913132,76899200,0.0,0.0
1981-10-22,0.06848357849531712,0.06848357849531712,0.0680474042892456,0.0680474042892456,32278400,0.0,0.0
1981-10-23,0.06673811027461414,0.06673811027461414,0.06630194187164307,0.06630194187164307,27910400,0.0,0.0
1981-10-26,0.06630194187164307,0.06673811027461414,0.06630194187164307,0.06630194187164307,27283200,0.0,0.0
1981-10-27,0.06761124730110168,0.06848359003636724,0.06761124730110168,0.06761124730110168,85590400,0.0,0.0
1981-10-28,0.06979207694530487,0.07022825107312829,0.06979207694530487,0.06979207694530487,44172800,0.0,0.0
1981-10-29,0.06935594477466063,0.06935594477466063,0.06891977041959763,0.06891977041959763,30486400,0.0,0.0
1981-10-30,0.06979207694530487,0.07022825107312829,0.06979207694530487,0.06979207694530487,52729600,0.0,0.0
1981-11-02,0.06979207694530487,0.07022825107312829,0.06979207694530487,0.06979207694530487,36915200,0.0,0.0
1981-11-03,0.06935594477466063,0.06935594477466063,0.06891977041959763,0.06891977041959763,28380800,0.0,0.0
1981-11-04,0.0676112347089778,0.0676112347089778,0.06717506051063538,0.06717506051063538,23811200,0.0,0.0
1981-11-05,0.06281256907896925,0.06281256907896925,0.062376394867897034,0.062376394867897034,23363200,0.0,0.0
1981-11-06,0.06281256675720215,0.06324873512826484,0.06281256675720215,0.06281256675720215,24595200,0.0,0.0
1981-11-09,0.06368489563465118,0.06412106391196297,0.06368489563465118,0.06368489563465118,20384000,0.0,0.0
1981-11-10,0.0641210675239563,0.0645572416497239,0.0641210675239563,0.0641210675239563,16755200,0.0,0.0
1981-11-11,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,27440000,0.0,0.0
1981-11-12,0.0680474042892456,0.06848357849531712,0.0680474042892456,0.0680474042892456,39916800,0.0,0.0
1981-11-13,0.06368489035983614,0.06368489035983614,0.06324871629476547,0.06324871629476547,21011200,0.0,0.0
1981-11-16,0.06281256907896925,0.06281256907896925,0.062376394867897034,0.062376394867897034,22556800,0.0,0.0
1981-11-17,0.06368489563465118,0.06412106391196297,0.06368489563465118,0.06368489563465118,35414400,0.0,0.0
1981-11-18,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,29142400,0.0,0.0
1981-11-19,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,40006400,0.0,0.0
1981-11-20,0.06630194187164307,0.06673811027461414,0.06630194187164307,0.06630194187164307,38102400,0.0,0.0
1981-11-23,0.0641210586010215,0.0641210586010215,0.06324871629476547,0.06324871629476547,22960000,0.0,0.0
1981-11-24,0.06324873512826484,0.06324873512826484,0.06281256675720215,0.06281256675720215,22153600,0.0,0.0
1981-11-25,0.0641210675239563,0.0645572416497239,0.0641210675239563,0.0641210675239563,52550400,0.0,0.0
1981-11-27,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,37251200,0.0,0.0
1981-11-30,0.06542960043856418,0.06542960043856418,0.06499342620372772,0.06499342620372772,23968000,0.0,0.0
1981-12-01,0.06499342620372772,0.06542960043856418,0.06499342620372772,0.06499342620372772,23385600,0.0,0.0
1981-12-02,0.06542959809303284,0.06586576648834588,0.06542959809303284,0.06542959809303284,37564800,0.0,0.0
1981-12-03,0.06499342270187067,0.06499342270187067,0.06455725431442261,0.06455725431442261,20428800,0.0,0.0
1981-12-04,0.06630194187164307,0.06673811027461414,0.06630194187164307,0.06630194187164307,137155200,0.0,0.0
1981-12-07,0.06673810631036758,0.06717506091218961,0.06673810631036758,0.06673810631036758,59292800,0.0,0.0
1981-12-08,0.06630194070754628,0.06630194070754628,0.06542959809303284,0.06542959809303284,50624000,0.0,0.0
1981-12-09,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,34272000,0.0,0.0
1981-12-10,0.06586576253175735,0.06630193672475655,0.06586576253175735,0.06586576253175735,37408000,0.0,0.0
1981-12-11,0.06586576648834588,0.06630194070754628,0.06542959809303284,0.06542959809303284,76092800,0.0,0.0
